projectId,query,url,catg,subcatg,clics,impressions,position,ctr,entity,score,GSC_score,TA_score
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,lavadora,38.16,25.45,30.55
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,lavavajillas,36.47,25.45,29.86
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,medio ambiente natural,30.31,25.45,27.4
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,electrodoméstico,100.0,25.45,55.28
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,energía,43.1,25.45,32.5
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,estufa (calefacción),33.6,25.45,28.7
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,experiencia de usuario,31.81,25.45,28.0
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,factura,26.08,25.45,25.7
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,gas,30.05,25.45,27.28
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,horno de microondas,46.28,25.45,33.78
